BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
655773,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655774,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655775,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655776,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655777,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655778,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655779,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655780,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655781,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655782,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655783,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655784,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655785,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655786,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655787,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655788,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655789,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655790,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655791,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655792,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655793,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655794,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655795,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655796,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655797,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655798,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655799,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655800,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655801,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655802,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655803,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655804,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655805,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655806,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655807,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655808,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655809,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655810,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655811,"LOCAL BRAND",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655812,"LOCAL BRAND",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655813,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655814,"CHINA UNION PAY",CREDIT,PERSONAL,"JEJU BANK",+8215880079,https://www.e-jejubank.com,KR,KOR,"KOREA, REPUBLIC OF"
655815,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655816,"CHINA UNION PAY",CREDIT,PERSONAL,"JEJU BANK",+8215880079,https://www.e-jejubank.com,KR,KOR,"KOREA, REPUBLIC OF"
655817,"CHINA UNION PAY",CREDIT,PERSONAL,"SUHYUP CARD",,,KR,KOR,"KOREA, REPUBLIC OF"
655818,"CHINA UNION PAY",CREDIT,PERSONAL,"JEJU BANK",+8215880079,https://www.e-jejubank.com,KR,KOR,"KOREA, REPUBLIC OF"
655819,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655820,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655821,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655822,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655823,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655824,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655825,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655826,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655827,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655828,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655829,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655830,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655831,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655832,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655833,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655834,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655835,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655836,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655837,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655838,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655839,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655840,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655841,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655842,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655843,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655844,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655845,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655846,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655847,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655848,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655849,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655850,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655851,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655852,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655853,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655854,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655855,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655856,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655857,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655858,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655859,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655860,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655861,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655862,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655863,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655864,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655865,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655866,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655867,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655868,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655869,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655870,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655871,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655872,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655873,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655874,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655875,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655876,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655877,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655878,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655879,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655880,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655881,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655882,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655883,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655884,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655885,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655886,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655887,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655888,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655889,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655890,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655891,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655892,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655893,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655894,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655895,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655896,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655897,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655898,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655899,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655900,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655901,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655902,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655903,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655904,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655905,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655906,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655907,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655908,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655909,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655910,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655911,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655912,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655913,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655914,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655915,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655916,"CHINA UNION PAY",CREDIT,PERSONAL,"JEJU BANK",+8215880079,https://www.e-jejubank.com,KR,KOR,"KOREA, REPUBLIC OF"
655917,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655918,"CHINA UNION PAY",CREDIT,PERSONAL,"JEJU BANK",+8215880079,https://www.e-jejubank.com,KR,KOR,"KOREA, REPUBLIC OF"
655919,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655920,"CHINA UNION PAY",CREDIT,PERSONAL,"BC CARD",+8215884000,http://www.bccard.com,KR,KOR,"KOREA, REPUBLIC OF"
655921,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655922,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655923,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655924,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655925,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655926,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655927,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655928,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655929,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655930,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655931,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655932,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655933,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655934,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655935,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655936,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655937,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655938,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655939,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655940,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655941,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655942,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655943,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655944,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655945,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655946,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655947,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655948,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655949,DISCOVER,CREDIT,,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655950,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,KR,KOR,"KOREA, REPUBLIC OF"
655951,DISCOVER,CREDIT,PERSONAL,"DC ECUADOR",,,EC,ECU,ECUADOR
655952,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655953,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655954,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655955,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655956,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655957,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655958,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655959,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655960,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655961,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655962,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655963,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655964,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655965,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655966,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655967,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655968,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655969,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655970,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655971,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655972,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655973,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655974,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655975,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655976,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655977,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655978,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655979,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655980,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655981,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655982,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655983,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655984,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655985,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655986,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655987,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655988,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655989,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655990,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655991,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655992,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655993,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655994,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655995,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655996,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655997,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655998,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
655999,DISCOVER,CREDIT,PERSONAL,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656000,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656001,DISCOVER,DEBIT,PREPAID,MERCURY,,,AE,ARE,"UNITED ARAB EMIRATES"
656002,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656003,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656004,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656005,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656006,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656007,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656008,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656009,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656010,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656011,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656012,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656013,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656014,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656015,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656016,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656017,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656018,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656019,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656020,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656021,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656022,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656023,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656024,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656025,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656026,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656027,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656028,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656029,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
656030,DISCOVER,DEBIT,PREPAID,"DISCOVER ISSUER",,,US,USA,"UNITED STATES"
