BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
378038,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378039,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378040,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378041,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378042,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378043,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378044,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378045,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378046,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378047,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378048,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378049,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378050,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378051,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378052,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378053,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378054,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378055,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378056,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378057,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378058,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378059,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378060,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378061,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378062,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378063,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378064,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378065,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378066,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378067,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378068,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378069,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378070,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378071,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378072,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378073,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378074,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378075,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378076,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378077,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378078,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378079,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378080,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378081,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378082,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378083,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378084,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378085,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378086,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378087,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378088,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378089,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378090,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378091,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378092,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378093,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378094,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378095,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378096,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378097,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378098,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378099,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378100,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378101,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378102,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378103,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378104,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378105,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378106,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378107,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378108,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378109,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378110,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378111,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378112,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378113,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378114,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378115,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378116,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378117,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378118,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378119,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378120,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378121,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378122,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378123,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378124,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378125,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378126,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378127,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378128,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378129,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378130,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378131,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378132,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378133,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378134,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378135,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378136,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378137,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378138,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378139,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378140,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378141,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378142,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378143,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378144,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378145,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378146,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378147,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378148,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378149,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378150,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378151,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378152,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378153,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378154,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378155,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378156,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378157,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378158,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378159,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378160,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378161,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378162,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378163,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378164,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378165,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378166,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378167,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378168,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378169,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378170,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378171,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378172,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378173,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378174,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378175,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378176,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378177,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378178,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378179,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378180,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378181,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378182,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378183,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378184,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378185,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378186,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378187,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378188,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378189,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378190,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378191,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378192,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378193,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378194,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378195,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378196,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378197,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378198,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378199,"AMERICAN EXPRESS",CREDIT,PERSONAL,"AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378200,"AMERICAN EXPRESS",CREDIT,"SMALL BUSINESS","AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378201,"AMERICAN EXPRESS",CREDIT,"SMALL BUSINESS","AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
378202,"AMERICAN EXPRESS",CREDIT,"SMALL BUSINESS","AMERICAN EXPRESS US CONSUMER",+18005284800,https://www.americanexpress.com,US,USA,"UNITED STATES"
